id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate
4631081943,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2016-12-31T23:00:00+00:00,2017-01-01T00:00:00+00:00,2023-05-23T12:13:07+00:00
4631097152,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T00:00:00+00:00,2017-01-01T01:00:00+00:00,2023-05-23T08:13:26+00:00
4631097184,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T01:00:00+00:00,2017-01-01T02:00:00+00:00,2023-05-23T08:13:26+00:00
4631097216,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T02:00:00+00:00,2017-01-01T03:00:00+00:00,2023-05-23T08:13:26+00:00
4631097248,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T03:00:00+00:00,2017-01-01T04:00:00+00:00,2023-05-23T08:13:26+00:00
4631097280,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T04:00:00+00:00,2017-01-01T05:00:00+00:00,2023-05-23T08:13:26+00:00
4631097312,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T05:00:00+00:00,2017-01-01T06:00:00+00:00,2023-05-23T08:13:26+00:00
4631097344,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T06:00:00+00:00,2017-01-01T07:00:00+00:00,2023-05-23T08:13:26+00:00
4631097376,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T07:00:00+00:00,2017-01-01T08:00:00+00:00,2023-05-23T08:13:26+00:00
4631097408,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,969,969,0.0052269999869168,,,2017-01-01T08:00:00+00:00,2017-01-01T09:00:00+00:00,2023-05-23T08:13:26+00:00
4631097440,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,4219,4219,0.022768000140786,,,2017-01-01T09:00:00+00:00,2017-01-01T10:00:00+00:00,2023-05-23T08:13:26+00:00
4631097472,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,7949,7949,0.042895998805761,,,2017-01-01T10:00:00+00:00,2017-01-01T11:00:00+00:00,2023-05-23T08:13:26+00:00
4631097504,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,8464,8464,0.045673001557589,,,2017-01-01T11:00:00+00:00,2017-01-01T12:00:00+00:00,2023-05-23T08:13:26+00:00
4631097536,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,7828,7828,0.042233999818563,,,2017-01-01T12:00:00+00:00,2017-01-01T13:00:00+00:00,2023-05-23T08:13:26+00:00
4631097568,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,6671,6671,0.035996001213789,,,2017-01-01T13:00:00+00:00,2017-01-01T14:00:00+00:00,2023-05-23T08:13:26+00:00
4631097600,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,3338,3338,0.018014000728726,,,2017-01-01T14:00:00+00:00,2017-01-01T15:00:00+00:00,2023-05-23T08:13:26+00:00
4631097632,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,594,594,0.0032059999648482,,,2017-01-01T15:00:00+00:00,2017-01-01T16:00:00+00:00,2023-05-23T08:13:26+00:00
4631097664,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T16:00:00+00:00,2017-01-01T17:00:00+00:00,2023-05-23T08:13:26+00:00
4631097696,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T17:00:00+00:00,2017-01-01T18:00:00+00:00,2023-05-23T08:13:26+00:00
4631097728,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T18:00:00+00:00,2017-01-01T19:00:00+00:00,2023-05-23T08:13:26+00:00
4631097760,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T19:00:00+00:00,2017-01-01T20:00:00+00:00,2023-05-23T08:13:26+00:00
4631097792,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T20:00:00+00:00,2017-01-01T21:00:00+00:00,2023-05-23T08:13:26+00:00
4631097824,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T21:00:00+00:00,2017-01-01T22:00:00+00:00,2023-05-23T08:13:26+00:00
4631097856,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T22:00:00+00:00,2017-01-01T23:00:00+00:00,2023-05-23T08:13:26+00:00
4631097888,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-01T23:00:00+00:00,2017-01-02T00:00:00+00:00,2023-05-23T08:13:26+00:00
4631112979,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T00:00:00+00:00,2017-01-02T01:00:00+00:00,2023-05-23T08:13:57+00:00
4631113011,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T01:00:00+00:00,2017-01-02T02:00:00+00:00,2023-05-23T08:13:57+00:00
4631113043,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T02:00:00+00:00,2017-01-02T03:00:00+00:00,2023-05-23T08:13:57+00:00
4631113075,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T03:00:00+00:00,2017-01-02T04:00:00+00:00,2023-05-23T08:13:57+00:00
4631113107,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T04:00:00+00:00,2017-01-02T05:00:00+00:00,2023-05-23T08:13:57+00:00
4631113139,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T05:00:00+00:00,2017-01-02T06:00:00+00:00,2023-05-23T08:13:57+00:00
4631113171,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T06:00:00+00:00,2017-01-02T07:00:00+00:00,2023-05-23T08:13:57+00:00
4631113203,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T07:00:00+00:00,2017-01-02T08:00:00+00:00,2023-05-23T08:13:57+00:00
4631113235,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2360,2360,0.012725000269711,,,2017-01-02T08:00:00+00:00,2017-01-02T09:00:00+00:00,2023-05-23T08:13:57+00:00
4631113267,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,21474,21474,0.11578399688005,,,2017-01-02T09:00:00+00:00,2017-01-02T10:00:00+00:00,2023-05-23T08:13:57+00:00
4631113299,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,39490,39490,0.21292200684547,,,2017-01-02T10:00:00+00:00,2017-01-02T11:00:00+00:00,2023-05-23T08:13:57+00:00
4631113331,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,45838,45838,0.24713599681854,,,2017-01-02T11:00:00+00:00,2017-01-02T12:00:00+00:00,2023-05-23T08:13:57+00:00
4631113363,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,47558,47558,0.25640198588371,,,2017-01-02T12:00:00+00:00,2017-01-02T13:00:00+00:00,2023-05-23T08:13:57+00:00
4631113395,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,32844,32844,0.17706499993801,,,2017-01-02T13:00:00+00:00,2017-01-02T14:00:00+00:00,2023-05-23T08:13:57+00:00
4631113427,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,12091,12091,0.065177999436855,,,2017-01-02T14:00:00+00:00,2017-01-02T15:00:00+00:00,2023-05-23T08:13:57+00:00
4631113459,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,5448,5448,0.029365999624133,,,2017-01-02T15:00:00+00:00,2017-01-02T16:00:00+00:00,2023-05-23T08:13:57+00:00
4631113491,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T16:00:00+00:00,2017-01-02T17:00:00+00:00,2023-05-23T08:13:57+00:00
4631113523,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T17:00:00+00:00,2017-01-02T18:00:00+00:00,2023-05-23T08:13:57+00:00
4631113555,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T18:00:00+00:00,2017-01-02T19:00:00+00:00,2023-05-23T08:13:57+00:00
4631113587,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T19:00:00+00:00,2017-01-02T20:00:00+00:00,2023-05-23T08:13:57+00:00
4631113619,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T20:00:00+00:00,2017-01-02T21:00:00+00:00,2023-05-23T08:13:57+00:00
4631113651,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T21:00:00+00:00,2017-01-02T22:00:00+00:00,2023-05-23T08:13:57+00:00
4631113683,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T22:00:00+00:00,2017-01-02T23:00:00+00:00,2023-05-23T08:13:57+00:00
4631113715,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-02T23:00:00+00:00,2017-01-03T00:00:00+00:00,2023-05-23T08:13:57+00:00
4631128806,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T00:00:00+00:00,2017-01-03T01:00:00+00:00,2023-05-23T08:14:29+00:00
4631128838,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T01:00:00+00:00,2017-01-03T02:00:00+00:00,2023-05-23T08:14:29+00:00
4631128870,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T02:00:00+00:00,2017-01-03T03:00:00+00:00,2023-05-23T08:14:29+00:00
4631128902,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T03:00:00+00:00,2017-01-03T04:00:00+00:00,2023-05-23T08:14:29+00:00
4631128934,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T04:00:00+00:00,2017-01-03T05:00:00+00:00,2023-05-23T08:14:29+00:00
4631128966,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T05:00:00+00:00,2017-01-03T06:00:00+00:00,2023-05-23T08:14:29+00:00
4631128998,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T06:00:00+00:00,2017-01-03T07:00:00+00:00,2023-05-23T08:14:29+00:00
4631129030,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T07:00:00+00:00,2017-01-03T08:00:00+00:00,2023-05-23T08:14:29+00:00
4631129062,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2713,2713,0.014616999775171,,,2017-01-03T08:00:00+00:00,2017-01-03T09:00:00+00:00,2023-05-23T08:14:29+00:00
4631129094,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,15581,15581,0.083938002586365,,,2017-01-03T09:00:00+00:00,2017-01-03T10:00:00+00:00,2023-05-23T08:14:29+00:00
4631129126,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,19082,19082,0.10279399901628,,,2017-01-03T10:00:00+00:00,2017-01-03T11:00:00+00:00,2023-05-23T08:14:29+00:00
4631129158,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,11676,11676,0.062896996736526,,,2017-01-03T11:00:00+00:00,2017-01-03T12:00:00+00:00,2023-05-23T08:14:29+00:00
4631129190,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,12900,12900,0.069487996399403,,,2017-01-03T12:00:00+00:00,2017-01-03T13:00:00+00:00,2023-05-23T08:14:29+00:00
4631129222,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,9579,9579,0.051596999168396,,,2017-01-03T13:00:00+00:00,2017-01-03T14:00:00+00:00,2023-05-23T08:14:29+00:00
4631129254,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,8134,8134,0.04381600022316,,,2017-01-03T14:00:00+00:00,2017-01-03T15:00:00+00:00,2023-05-23T08:14:29+00:00
4631129286,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,1372,1372,0.0073930001817644,,,2017-01-03T15:00:00+00:00,2017-01-03T16:00:00+00:00,2023-05-23T08:14:29+00:00
4631129318,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T16:00:00+00:00,2017-01-03T17:00:00+00:00,2023-05-23T08:14:29+00:00
4631129350,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T17:00:00+00:00,2017-01-03T18:00:00+00:00,2023-05-23T08:14:29+00:00
4631129382,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T18:00:00+00:00,2017-01-03T19:00:00+00:00,2023-05-23T08:14:29+00:00
4631129414,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T19:00:00+00:00,2017-01-03T20:00:00+00:00,2023-05-23T08:14:29+00:00
4631129446,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T20:00:00+00:00,2017-01-03T21:00:00+00:00,2023-05-23T08:14:29+00:00
4631129478,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T21:00:00+00:00,2017-01-03T22:00:00+00:00,2023-05-23T08:14:29+00:00
4631129510,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T22:00:00+00:00,2017-01-03T23:00:00+00:00,2023-05-23T08:14:29+00:00
4631129542,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-03T23:00:00+00:00,2017-01-04T00:00:00+00:00,2023-05-23T08:14:29+00:00
4631144633,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T00:00:00+00:00,2017-01-04T01:00:00+00:00,2023-05-23T08:15:03+00:00
4631144665,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T01:00:00+00:00,2017-01-04T02:00:00+00:00,2023-05-23T08:15:03+00:00
4631144697,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T02:00:00+00:00,2017-01-04T03:00:00+00:00,2023-05-23T08:15:03+00:00
4631144729,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T03:00:00+00:00,2017-01-04T04:00:00+00:00,2023-05-23T08:15:03+00:00
4631144761,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T04:00:00+00:00,2017-01-04T05:00:00+00:00,2023-05-23T08:15:03+00:00
4631144793,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T05:00:00+00:00,2017-01-04T06:00:00+00:00,2023-05-23T08:15:03+00:00
4631144825,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T06:00:00+00:00,2017-01-04T07:00:00+00:00,2023-05-23T08:15:03+00:00
4631144857,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T07:00:00+00:00,2017-01-04T08:00:00+00:00,2023-05-23T08:15:03+00:00
4631144889,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,2338,2338,0.012585000135005,,,2017-01-04T08:00:00+00:00,2017-01-04T09:00:00+00:00,2023-05-23T08:15:03+00:00
4631144921,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,15766,15766,0.084856003522873,,,2017-01-04T09:00:00+00:00,2017-01-04T10:00:00+00:00,2023-05-23T08:15:03+00:00
4631144953,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,28917,28917,0.15563400089741,,,2017-01-04T10:00:00+00:00,2017-01-04T11:00:00+00:00,2023-05-23T08:15:03+00:00
4631144985,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,40264,40264,0.21670199930668,,,2017-01-04T11:00:00+00:00,2017-01-04T12:00:00+00:00,2023-05-23T08:15:03+00:00
4631145017,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,48495,48495,0.26099199056625,,,2017-01-04T12:00:00+00:00,2017-01-04T13:00:00+00:00,2023-05-23T08:15:03+00:00
4631145049,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,34121,34121,0.18363200128078,,,2017-01-04T13:00:00+00:00,2017-01-04T14:00:00+00:00,2023-05-23T08:15:03+00:00
4631145081,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,18083,18083,0.0973130017519,,,2017-01-04T14:00:00+00:00,2017-01-04T15:00:00+00:00,2023-05-23T08:15:03+00:00
4631145113,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,3635,3635,0.019562000408769,,,2017-01-04T15:00:00+00:00,2017-01-04T16:00:00+00:00,2023-05-23T08:15:03+00:00
4631145145,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T16:00:00+00:00,2017-01-04T17:00:00+00:00,2023-05-23T08:15:03+00:00
4631145177,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T17:00:00+00:00,2017-01-04T18:00:00+00:00,2023-05-23T08:15:03+00:00
4631145209,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T18:00:00+00:00,2017-01-04T19:00:00+00:00,2023-05-23T08:15:03+00:00
4631145241,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T19:00:00+00:00,2017-01-04T20:00:00+00:00,2023-05-23T08:15:03+00:00
4631145273,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T20:00:00+00:00,2017-01-04T21:00:00+00:00,2023-05-23T08:15:03+00:00
4631145305,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T21:00:00+00:00,2017-01-04T22:00:00+00:00,2023-05-23T08:15:03+00:00
4631145337,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T22:00:00+00:00,2017-01-04T23:00:00+00:00,2023-05-23T08:15:03+00:00
4631145369,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-04T23:00:00+00:00,2017-01-05T00:00:00+00:00,2023-05-23T08:15:03+00:00
4631160460,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T00:00:00+00:00,2017-01-05T01:00:00+00:00,2023-05-23T08:15:45+00:00
4631160492,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T01:00:00+00:00,2017-01-05T02:00:00+00:00,2023-05-23T08:15:45+00:00
4631160524,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T02:00:00+00:00,2017-01-05T03:00:00+00:00,2023-05-23T08:15:45+00:00
4631160556,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T03:00:00+00:00,2017-01-05T04:00:00+00:00,2023-05-23T08:15:45+00:00
4631160588,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T04:00:00+00:00,2017-01-05T05:00:00+00:00,2023-05-23T08:15:45+00:00
4631160620,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T05:00:00+00:00,2017-01-05T06:00:00+00:00,2023-05-23T08:15:45+00:00
4631160652,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T06:00:00+00:00,2017-01-05T07:00:00+00:00,2023-05-23T08:15:45+00:00
4631160684,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,0,0,0.0,,,2017-01-05T07:00:00+00:00,2017-01-05T08:00:00+00:00,2023-05-23T08:15:45+00:00
4631160716,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,4159,4159,0.022366000339389,,,2017-01-05T08:00:00+00:00,2017-01-05T09:00:00+00:00,2023-05-23T08:15:45+00:00
4631160748,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,25644,25644,0.13790099322796,,,2017-01-05T09:00:00+00:00,2017-01-05T10:00:00+00:00,2023-05-23T08:15:45+00:00
4631160780,/v1/points/8,/v1/types/2,/v1/granularities/5,/v1/granularity_time_zones/0,/v1/activities/1,/v1/classifications/2,42570,42570,0.22891399264336,,,2017-01-05T10:00:00+00:00,2017-01-05T11:00:00+00:00,2023-05-23T08:15:45+00:00
